,Unnamed: 0,x,y,pen,strokeID,sketchID,photoID
6634,6634,-125.01737,15.18529,1,1,1,n02691156_1074
6635,6635,-127.30932,1.12801,2,1,1,n02691156_1074
6636,6636,-28.11752,-31.48516,2,1,1,n02691156_1074
6637,6637,-21.6105,-38.39217,2,1,1,n02691156_1074
6638,6638,-4.44668,-28.598,2,1,1,n02691156_1074
6639,6639,3.116,-18.65132,2,1,1,n02691156_1074
6640,6640,47.36317,3.01952,2,1,1,n02691156_1074
6641,6641,8.8075,15.8965,2,1,1,n02691156_1074
6642,6642,22.71332,17.06182,2,1,1,n02691156_1074
6643,6643,39.92001,-0.14983,2,1,1,n02691156_1074
6644,6644,49.92668,-7.82931,2,1,1,n02691156_1074
6645,6645,151.79537,0.0,2,1,1,n02691156_1074
6646,6646,74.19136,2.08534,2,1,1,n02691156_1074
6647,6647,40.76666,8.27184,2,1,1,n02691156_1074
6648,6648,21.21462,15.04282,2,1,1,n02691156_1074
6649,6649,13.68538,19.1,2,1,1,n02691156_1074
6650,6650,22.47883,6.60034,2,1,1,n02691156_1074
6651,6651,7.45184,7.41568,2,1,1,n02691156_1074
6652,6652,12.45501,20.02683,2,1,1,n02691156_1074
6653,6653,-3.08569,9.5705,2,1,1,n02691156_1074
6654,6654,-15.284,3.88668,2,1,1,n02691156_1074
6655,6655,-47.81651,0.222,2,1,1,n02691156_1074
6656,6656,-9.24616,5.31,2,1,1,n02691156_1074
6657,6657,-39.40151,4.46799,2,1,1,n02691156_1074
6658,6658,-45.21846,-0.33333,2,1,1,n02691156_1074
6659,6659,-39.63204,-12.66533,2,1,1,n02691156_1074
6660,6660,-21.40133,-0.00133,2,1,1,n02691156_1074
6661,6661,157.87866,-67.44276,1,2,1,n02691156_1074
6662,6662,-30.51203,-4.55732,2,2,1,n02691156_1074
6663,6663,5.48,17.98934,2,2,1,n02691156_1074
6664,6664,40.65333,6.01067,2,2,1,n02691156_1074
6665,6665,-146.94732,15.40448,1,3,1,n02691156_1074
6666,6666,7.08334,-19.38983,2,3,1,n02691156_1074
6667,6667,9.19998,-2.97867,2,3,1,n02691156_1074
6668,6668,8.65417,5.3685,2,3,1,n02691156_1074
6669,6669,0.09918,23.57418,2,3,1,n02691156_1074
6670,6670,-26.38934,-2.37866,2,3,1,n02691156_1074
6671,6671,-25.79732,-27.40002,1,4,1,n02691156_1074
6672,6672,7.79734,9.2045,2,4,1,n02691156_1074
6673,6673,-7.5,3.55383,2,4,1,n02691156_1074
6674,6674,-6.97915,-3.0,2,4,1,n02691156_1074
6675,6675,2.78367,-9.97634,2,4,1,n02691156_1074
6676,6676,-14.22052,3.98868,1,5,1,n02691156_1074
6677,6677,-6.49469,-7.89867,2,5,1,n02691156_1074
6678,6678,-5.10531,0.72932,2,5,1,n02691156_1074
6679,6679,-5.42151,5.657,2,5,1,n02691156_1074
6680,6680,-0.02649,8.10567,2,5,1,n02691156_1074
6681,6681,18.67734,-1.32399,2,5,1,n02691156_1074
6682,6682,-36.54669,-6.24,1,6,1,n02691156_1074
6683,6683,-6.48797,-8.00001,2,6,1,n02691156_1074
6684,6684,-7.7785,-0.99983,2,6,1,n02691156_1074
6685,6685,-2.70016,12.99984,2,6,1,n02691156_1074
6686,6686,14.98565,0.0,2,6,1,n02691156_1074
6687,6687,-21.891,-2.60001,1,7,1,n02691156_1074
6688,6688,-5.39483,-9.15701,2,7,1,n02691156_1074
6689,6689,-13.89849,3.641,2,7,1,n02691156_1074
6690,6690,1.49866,12.13682,2,7,1,n02691156_1074
6691,6691,16.3,-2.45283,2,7,1,n02691156_1074
6692,6692,-27.63335,-0.23464,1,8,1,n02691156_1074
6693,6693,-11.33333,-14.33334,2,8,1,n02691156_1074
6694,6694,-7.63334,-1.0,2,8,1,n02691156_1074
6695,6695,-4.164,2.43601,2,8,1,n02691156_1074
6696,6696,-0.02533,15.95333,2,8,1,n02691156_1074
6697,6697,25.156,1.61067,2,8,1,n02691156_1074
6698,6698,-33.33334,-4.16667,1,9,1,n02691156_1074
6699,6699,-13.9335,-10.83316,2,9,1,n02691156_1074
6700,6700,-7.89716,9.51449,2,9,1,n02691156_1074
6701,6701,1.99733,7.18534,2,9,1,n02691156_1074
6702,6702,23.93385,-1.94283,2,9,1,n02691156_1074
6703,6703,-24.01217,0.24283,2,9,1,n02691156_1074
6704,6704,-8.92168,-7.6375,1,10,1,n02691156_1074
6705,6705,-8.2955,-12.358,2,10,1,n02691156_1074
6706,6706,-8.7045,5.16217,2,10,1,n02691156_1074
6707,6707,0.22133,20.71165,2,10,1,n02691156_1074
6708,6708,5.63999,-4.84233,2,10,1,n02691156_1074
6709,6709,13.02434,-0.74584,2,10,1,n02691156_1074
6710,6710,-0.107,-5.39017,2,10,1,n02691156_1074
6711,6711,199.28268,7.48935,1,11,1,n02691156_1074
6712,6712,2.18149,-1.33217,2,11,1,n02691156_1074
6713,6713,183.36062,241.66756,1,0,2,n02691156_1074
6714,6714,187.68418,-24.4947,2,0,2,n02691156_1074
6715,6715,69.64802,-1.284,2,0,2,n02691156_1074
6716,6716,59.81068,43.97847,2,0,2,n02691156_1074
6717,6717,-4.09985,11.90017,2,0,2,n02691156_1074
6718,6718,-16.23882,12.51068,2,0,2,n02691156_1074
6719,6719,-76.57035,16.558,2,0,2,n02691156_1074
6720,6720,-144.46928,22.93117,2,0,2,n02691156_1074
6721,6721,-50.45497,-2.04517,2,0,2,n02691156_1074
6722,6722,-23.62501,-9.83336,2,0,2,n02691156_1074
6723,6723,-4.39875,-71.99993,1,1,2,n02691156_1074
6724,6724,-82.17366,13.48664,2,1,2,n02691156_1074
6725,6725,-30.02202,12.16068,2,1,2,n02691156_1074
6726,6726,36.23834,14.70986,1,2,2,n02691156_1074
6727,6727,-34.34432,-19.67051,2,2,2,n02691156_1074
6728,6728,-43.55601,-34.59999,2,2,2,n02691156_1074
6729,6729,0.71467,18.08002,2,2,2,n02691156_1074
6730,6730,33.33333,28.83334,2,2,2,n02691156_1074
6731,6731,57.37868,32.08399,2,2,2,n02691156_1074
6732,6732,2.27732,-22.43732,2,2,2,n02691156_1074
6733,6733,-23.21733,-7.56133,2,2,2,n02691156_1074
6734,6734,-27.77201,12.3253,1,3,2,n02691156_1074
6735,6735,11.2955,22.47947,2,3,2,n02691156_1074
6736,6736,26.16167,10.75715,2,3,2,n02691156_1074
6737,6737,58.15751,3.34198,2,3,2,n02691156_1074
6738,6738,73.62267,-4.63583,2,3,2,n02691156_1074
6739,6739,-10.73735,-39.35345,1,4,2,n02691156_1074
6740,6740,-39.08533,-3.44665,2,4,2,n02691156_1074
6741,6741,-31.91468,-14.05334,2,4,2,n02691156_1074
6742,6742,-16.72932,-13.18533,2,4,2,n02691156_1074
6743,6743,-18.53068,-31.02801,2,4,2,n02691156_1074
6744,6744,-44.21915,-31.86995,2,4,2,n02691156_1074
6745,6745,-11.02084,-22.79167,2,4,2,n02691156_1074
6746,6746,5.30533,35.6605,2,4,2,n02691156_1074
6747,6747,12.39918,27.65202,2,4,2,n02691156_1074
6748,6748,10.08484,11.87717,2,4,2,n02691156_1074
6749,6749,25.24267,8.104,2,4,2,n02691156_1074
6750,6750,53.228,38.74132,2,4,2,n02691156_1074
6751,6751,32.63381,14.07549,2,4,2,n02691156_1074
6752,6752,33.74451,6.14568,2,4,2,n02691156_1074
6753,6753,0.36166,-22.20266,2,4,2,n02691156_1074
6754,6754,-22.49333,21.32009,1,5,2,n02691156_1074
6755,6755,-65.89917,-13.31268,2,5,2,n02691156_1074
6756,6756,0.03917,14.85666,2,5,2,n02691156_1074
6757,6757,4.97133,1.45734,2,5,2,n02691156_1074
6758,6758,69.86316,-2.99999,2,5,2,n02691156_1074
6759,6759,-9.31449,20.00001,1,6,2,n02691156_1074
6760,6760,4.35066,12.11733,2,6,2,n02691156_1074
6761,6761,-19.99851,3.12548,2,6,2,n02691156_1074
6762,6762,-3.75264,8.80001,2,6,2,n02691156_1074
6763,6763,12.79117,6.69248,2,6,2,n02691156_1074
6764,6764,18.39066,1.23267,2,6,2,n02691156_1074
6765,6765,5.36934,-3.732,2,6,2,n02691156_1074
6766,6766,0.68267,-8.03198,2,6,2,n02691156_1074
6767,6767,-13.85683,-5.20435,2,6,2,n02691156_1074
6768,6768,-1.14317,-15.29965,2,6,2,n02691156_1074
6769,6769,62.0,10.90002,1,7,2,n02691156_1074
6770,6770,-0.95184,7.69998,2,7,2,n02691156_1074
6771,6771,-9.52734,7.63751,2,7,2,n02691156_1074
6772,6772,-5.13151,-27.07617,1,8,2,n02691156_1074
6773,6773,7.61069,15.97202,2,8,2,n02691156_1074
6774,6774,-12.7355,8.36648,2,8,2,n02691156_1074
6775,6775,-4.2645,12.043,2,8,2,n02691156_1074
6776,6776,10.45716,5.63833,2,8,2,n02691156_1074
6777,6777,8.83835,-5.77582,2,8,2,n02691156_1074
6778,6778,-1.75717,-12.10001,2,8,2,n02691156_1074
6779,6779,-14.85984,-4.00519,2,8,2,n02691156_1074
6780,6780,-9.3785,3.75702,2,8,2,n02691156_1074
6781,6781,-2.07835,15.56416,2,8,2,n02691156_1074
6782,6782,16.69184,11.61168,2,8,2,n02691156_1074
6783,6783,15.91717,-0.07569,2,8,2,n02691156_1074
6784,6784,1.11215,-20.90467,2,8,2,n02691156_1074
6785,6785,-4.89017,-7.30533,2,8,2,n02691156_1074
6786,6786,1.59403,-24.47266,1,9,2,n02691156_1074
6787,6787,4.6435,9.16367,2,9,2,n02691156_1074
6788,6788,43.91115,-16.13431,1,10,2,n02691156_1074
6789,6789,12.67017,11.73884,2,10,2,n02691156_1074
6790,6790,50.76685,-11.64736,2,10,2,n02691156_1074
6791,6791,0.36166,-11.49551,2,10,2,n02691156_1074
6792,6792,-148.45835,-11.82082,1,11,2,n02691156_1074
6793,6793,32.95565,-5.54313,2,11,2,n02691156_1074
6794,6794,55.08133,-0.43601,2,11,2,n02691156_1074
6795,6795,-18.53698,8.54166,2,11,2,n02691156_1074
6796,6796,-6.03101,11.68369,2,11,2,n02691156_1074
6797,6797,8.61349,8.31299,2,11,2,n02691156_1074
6798,6798,21.69719,2.45098,2,11,2,n02691156_1074
6799,6799,8.57069,-4.78532,2,11,2,n02691156_1074
6800,6800,-0.4545,-13.20402,2,11,2,n02691156_1074
6801,6801,-4.60419,-6.66665,2,11,2,n02691156_1074
6802,6802,-18.77731,-9.24802,2,11,2,n02691156_1074
6803,6803,-7.892,8.32536,2,11,2,n02691156_1074
6804,6804,-0.7057,16.58931,1,12,2,n02691156_1074
6805,6805,-66.12682,8.64283,2,12,2,n02691156_1074
6806,6806,207.12566,-85.64283,1,13,2,n02691156_1074
6807,6807,-17.45268,2.7045,2,13,2,n02691156_1074
6808,6808,0.08084,8.01016,2,13,2,n02691156_1074
6809,6809,15.33583,-2.03599,2,13,2,n02691156_1074
6810,6810,5.57885,-10.504,2,13,2,n02691156_1074
6811,6811,31.00001,54.02534,1,14,2,n02691156_1074
6812,6812,-3.54266,8.6785,2,14,2,n02691156_1074
6813,6813,-38.62403,2.78815,2,14,2,n02691156_1074
6814,6814,-5.408,14.50799,2,14,2,n02691156_1074
6815,6815,-11.09202,5.99201,2,14,2,n02691156_1074
6816,6816,-1.3125,10.33334,2,14,2,n02691156_1074
6817,6817,22.40716,4.32936,2,14,2,n02691156_1074
6818,6818,4.53601,-14.39335,2,14,2,n02691156_1074
6819,6819,-9.29733,-8.436,2,14,2,n02691156_1074
6820,6820,-15.16666,-3.0,2,14,2,n02691156_1074
6821,6821,532.43201,234.1,1,0,3,n02691156_1074
6822,6822,-15.42305,-39.09018,2,0,3,n02691156_1074
6823,6823,-46.80896,-16.42582,2,0,3,n02691156_1074
6824,6824,-271.99867,-0.284,2,0,3,n02691156_1074
6825,6825,-22.68049,-17.02084,2,0,3,n02691156_1074
6826,6826,-26.5625,-45.95832,2,0,3,n02691156_1074
6827,6827,-24.52901,-6.02083,2,0,3,n02691156_1074
6828,6828,-57.39332,1.86133,2,0,3,n02691156_1074
6829,6829,-4.036,86.43419,2,0,3,n02691156_1074
6830,6830,42.36166,16.7045,2,0,3,n02691156_1074
6831,6831,58.33385,1.64733,2,0,3,n02691156_1074
6832,6832,65.40453,34.10968,2,0,3,n02691156_1074
6833,6833,38.59101,7.23849,2,0,3,n02691156_1074
6834,6834,252.51037,1.00184,2,0,3,n02691156_1074
6835,6835,10.79731,-5.88266,2,0,3,n02691156_1074
6836,6836,4.00134,-13.11467,2,0,3,n02691156_1074
6837,6837,-25.83342,-46.83338,1,1,3,n02691156_1074
6838,6838,1.63467,17.91734,2,1,3,n02691156_1074
6839,6839,15.71947,13.89517,2,1,3,n02691156_1074
6840,6840,-329.5208,-14.54851,1,2,3,n02691156_1074
6841,6841,-2.0,47.56931,2,2,3,n02691156_1074
6842,6842,9.35266,12.99552,2,2,3,n02691156_1074
6843,6843,8.59018,-16.0,2,2,3,n02691156_1074
6844,6844,0.05699,-37.3167,2,2,3,n02691156_1074
6845,6845,-3.99983,-10.39351,2,2,3,n02691156_1074
6846,6846,91.05267,7.02371,1,3,3,n02691156_1074
6847,6847,-3.04199,126.94166,2,3,3,n02691156_1074
6848,6848,24.68933,32.39219,2,3,3,n02691156_1074
6849,6849,13.28932,-37.23219,2,3,3,n02691156_1074
6850,6850,-1.98932,-100.88985,2,3,3,n02691156_1074
6851,6851,-6.0,-23.02083,2,3,3,n02691156_1074
6852,6852,-124.00001,31.80003,1,4,3,n02691156_1074
6853,6853,0.0,-3.6,2,4,3,n02691156_1074
6854,6854,108.0,15.69999,1,5,3,n02691156_1074
6855,6855,0.0,-4.39999,2,5,3,n02691156_1074
6856,6856,1.0,8.99999,2,5,3,n02691156_1074
6857,6857,12.51733,-1.0,2,5,3,n02691156_1074
6858,6858,-14.17002,0.0,2,5,3,n02691156_1074
6859,6859,-115.34731,-18.99999,1,6,3,n02691156_1074
6860,6860,-0.43201,4.8,2,6,3,n02691156_1074
6861,6861,9.51734,-7.08534,1,7,3,n02691156_1074
6862,6862,-4.58532,0.28534,2,7,3,n02691156_1074
6863,6863,12.35065,-8.03601,1,8,3,n02691156_1074
6864,6864,2.14934,11.036,2,8,3,n02691156_1074
6865,6865,252.0,-40.6,1,9,3,n02691156_1074
6866,6866,0.2215,12.47851,2,9,3,n02691156_1074
6867,6867,11.77851,1.24283,2,9,3,n02691156_1074
6868,6868,-0.42532,-13.09599,2,9,3,n02691156_1074
6869,6869,-7.27918,-3.02533,2,9,3,n02691156_1074
6870,6870,-33.29551,2.48266,1,10,3,n02691156_1074
6871,6871,1.20001,12.51733,2,10,3,n02691156_1074
6872,6872,10.6785,-0.000339999999994,2,10,3,n02691156_1074
6873,6873,-0.10019,-15.87835,2,10,3,n02691156_1074
6874,6874,-10.57831,-3.12133,2,10,3,n02691156_1074
6875,6875,-32.25717,1.30901,1,11,3,n02691156_1074
6876,6876,0.55716,13.19101,2,11,3,n02691156_1074
6877,6877,10.93601,4.50001,2,11,3,n02691156_1074
6878,6878,5.564,-4.2,2,11,3,n02691156_1074
6879,6879,-2.57469,-9.40001,2,11,3,n02691156_1074
6880,6880,-2.42533,-4.39999,2,11,3,n02691156_1074
6881,6881,-8.00001,0.0,2,11,3,n02691156_1074
6882,6882,-39.99998,2.43065,1,12,3,n02691156_1074
6883,6883,6.35266,11.86485,2,12,3,n02691156_1074
6884,6884,11.86868,-0.17433,2,12,3,n02691156_1074
6885,6885,-0.62133,-11.97185,2,12,3,n02691156_1074
6886,6886,-16.08402,-2.43332,2,12,3,n02691156_1074
6887,6887,-40.51599,1.93215,1,13,3,n02691156_1074
6888,6888,0.000150000000019,5.45166,2,13,3,n02691156_1074
6889,6889,5.99985,3.40017,2,13,3,n02691156_1074
6890,6890,15.19869,1.49866,2,13,3,n02691156_1074
6891,6891,-3.55585,-13.99866,2,13,3,n02691156_1074
6892,6892,-12.24283,0.57466,2,13,3,n02691156_1074
6893,6893,-59.40001,3.12535,1,14,3,n02691156_1074
6894,6894,1.60001,9.30001,2,14,3,n02691156_1074
6895,6895,12.116,0.916,2,14,3,n02691156_1074
6896,6896,-0.23684,-12.89518,2,14,3,n02691156_1074
6897,6897,-11.12731,-1.02533,2,14,3,n02691156_1074
6898,6898,-35.35186,1.60449,1,15,3,n02691156_1074
6899,6899,1.65266,6.75268,2,15,3,n02691156_1074
6900,6900,15.31133,0.63667,2,15,3,n02691156_1074
6901,6901,-1.28531,-11.9895,2,15,3,n02691156_1074
6902,6902,-12.17868,-0.99984,2,15,3,n02691156_1074
6903,6903,-30.5,3.364,1,16,3,n02691156_1074
6904,6904,0.7045,7.6315,2,16,3,n02691156_1074
6905,6905,16.2955,-0.4955,2,16,3,n02691156_1074
6906,6906,-0.42534,-10.464,2,16,3,n02691156_1074
6907,6907,-15.24134,-2.03599,2,16,3,n02691156_1074
6908,6908,-111.84932,-61.00001,1,17,3,n02691156_1074
6909,6909,-11.48852,4.35266,2,17,3,n02691156_1074
6910,6910,-9.34817,11.94733,2,17,3,n02691156_1074
6911,6911,-0.22199,25.56133,2,17,3,n02691156_1074
6912,6912,13.93184,18.08149,2,17,3,n02691156_1074
6913,6913,22.74283,-0.16432,2,17,3,n02691156_1074
6914,6914,13.81467,-16.34917,2,17,3,n02691156_1074
6915,6915,2.08533,-12.62933,2,17,3,n02691156_1074
6916,6916,-13.01067,-26.18935,2,17,3,n02691156_1074
6917,6917,-14.58934,-7.61066,2,17,3,n02691156_1074
6918,6918,249.63603,123.37468,1,18,3,n02691156_1074
6919,6919,10.8425,-30.15317,2,18,3,n02691156_1074
6920,6920,9.55748,33.7425,2,18,3,n02691156_1074
6921,6921,-11.04665,-12.97466,1,19,3,n02691156_1074
6922,6922,2.12799,-0.98801,2,19,3,n02691156_1074
6923,6923,10.49167,6.69868,1,20,3,n02691156_1074
6924,6924,2.97016,-28.17915,2,20,3,n02691156_1074
6925,6925,-3.97781,1.27918,2,20,3,n02691156_1074
6926,6926,-0.00133999999997,10.63599,2,20,3,n02691156_1074
6927,6927,5.16934,14.44933,2,20,3,n02691156_1074
6928,6928,6.54532,5.2,2,20,3,n02691156_1074
6929,6929,16.40667,-16.08552,1,21,3,n02691156_1074
6930,6930,0.87866,3.00017,2,21,3,n02691156_1074
6931,6931,-2.664,-4.87851,2,21,3,n02691156_1074
6932,6932,-11.81515,2.89934,2,21,3,n02691156_1074
6933,6933,-1.53553,17.3685,2,21,3,n02691156_1074
6934,6934,8.53201,-2.55867,2,21,3,n02691156_1074
6935,6935,3.48267,-15.22001,2,21,3,n02691156_1074
6936,6936,3.009,9.98035,2,21,3,n02691156_1074
6937,6937,10.69101,9.40899,2,21,3,n02691156_1074
6938,6938,2.70899,-23.99549,1,22,3,n02691156_1074
6939,6939,3.591,-0.00449999999998,2,22,3,n02691156_1074
6940,6940,-10.99999,9.51734,2,22,3,n02691156_1074
6941,6941,11.94284,6.78267,2,22,3,n02691156_1074
6942,6942,-4.94284,8.7,2,22,3,n02691156_1074
6943,6943,10.99999,-29.43601,1,23,3,n02691156_1074
6944,6944,0.0,23.03599,2,23,3,n02691156_1074
6945,6945,8.83334,-22.26666,1,24,3,n02691156_1074
6946,6946,-8.79734,15.656,2,24,3,n02691156_1074
6947,6947,27.8425,13.78915,2,24,3,n02691156_1074
6948,6948,-3.8785,-19.17849,1,25,3,n02691156_1074
6949,6949,4.0,16.768,2,25,3,n02691156_1074
6950,6950,-4.0,-25.76801,2,25,3,n02691156_1074
6951,6951,9.0,-0.76666,2,25,3,n02691156_1074
6952,6952,17.99999,26.8095,2,25,3,n02691156_1074
6953,6953,-20.35183,-13.64282,1,26,3,n02691156_1074
6954,6954,10.35185,-1.0,2,26,3,n02691156_1074
6955,6955,185.92203,217.66557,1,0,4,n02691156_1074
6956,6956,182.3894,-9.57466,2,0,4,n02691156_1074
6957,6957,23.03333,3.16667,2,0,4,n02691156_1074
6958,6958,46.08268,15.11732,2,0,4,n02691156_1074
6959,6959,5.08399,5.15201,2,0,4,n02691156_1074
6960,6960,0.0,8.064,2,0,4,n02691156_1074
6961,6961,-4.97464,4.92535,2,0,4,n02691156_1074
6962,6962,-17.32534,9.51747,2,0,4,n02691156_1074
6963,6963,-22.79999,5.05717,2,0,4,n02691156_1074
6964,6964,-49.50001,4.99866,2,0,4,n02691156_1074
6965,6965,-135.72153,-4.22001,2,0,4,n02691156_1074
6966,6966,-57.89982,-15.87866,2,0,4,n02691156_1074
6967,6967,-53.00001,-78.77867,2,0,4,n02691156_1074
6968,6968,17.52135,-4.12134,2,0,4,n02691156_1074
6969,6969,64.4045,53.9955,2,0,4,n02691156_1074
6970,6970,-3.11525,7.00453,1,1,4,n02691156_1074
6971,6971,-104.46767,11.7785,2,1,4,n02691156_1074
6972,6972,14.24451,-12.72133,2,1,4,n02691156_1074
6973,6973,54.73384,-11.05717,2,1,4,n02691156_1074
6974,6974,34.25716,2.94283,2,1,4,n02691156_1074
6975,6975,1.69101,-3.29999,1,2,4,n02691156_1074
6976,6976,-20.88152,-30.64284,2,2,4,n02691156_1074
6977,6977,-17.96668,-1.0,2,2,4,n02691156_1074
6978,6978,191.59869,60.19867,1,3,4,n02691156_1074
6979,6979,-42.19996,20.60133,2,3,4,n02691156_1074
6980,6980,-117.94151,35.84733,2,3,4,n02691156_1074
6981,6981,-35.18517,-8.07267,2,3,4,n02691156_1074
6982,6982,63.828,-19.92734,2,3,4,n02691156_1074
6983,6983,52.72084,-23.6265,2,3,4,n02691156_1074
6984,6984,80.67919,-5.02084,2,3,4,n02691156_1074
6985,6985,-11.0534,-31.38931,1,4,4,n02691156_1074
6986,6986,-56.81332,-19.444,2,4,4,n02691156_1074
6987,6987,-36.43335,-5.16217,2,4,4,n02691156_1074
6988,6988,-32.34733,3.64284,2,4,4,n02691156_1074
6989,6989,44.78065,25.35267,2,4,4,n02691156_1074
6990,6990,-106.63463,4.00132,1,5,4,n02691156_1074
6991,6991,7.15398,8.94598,2,5,4,n02691156_1074
6992,6992,-9.74198,-6.51131,1,6,4,n02691156_1074
6993,6993,4.68933,-1.436,2,6,4,n02691156_1074
6994,6994,81.21601,43.0,1,7,4,n02691156_1074
6995,6995,56.56798,4.71599,2,7,4,n02691156_1074
6996,6996,-147.48398,-49.71599,1,8,4,n02691156_1074
6997,6997,16.04284,-2.05717,2,8,4,n02691156_1074
6998,6998,-9.34285,16.05717,1,9,4,n02691156_1074
6999,6999,7.08933,0.0,2,9,4,n02691156_1074
7000,7000,-13.96399,-18.61067,1,10,4,n02691156_1074
7001,7001,-1.45067,-4.98934,2,10,4,n02691156_1074
7002,7002,112.46133,46.60001,1,11,4,n02691156_1074
7003,7003,-24.53602,11.22133,2,11,4,n02691156_1074
7004,7004,58.07467,1.35335,1,12,4,n02691156_1074
7005,7005,-10.41065,6.38931,2,12,4,n02691156_1074
7006,7006,-16.06401,2.03601,2,12,4,n02691156_1074
7007,7007,500.59866,253.0,1,0,0,n02691156_10932
7008,7008,-50.42931,0.08533,2,0,0,n02691156_10932
7009,7009,-133.00534,12.20002,2,0,0,n02691156_10932
7010,7010,-53.95334,10.10398,2,0,0,n02691156_10932
7011,7011,-6.02418,0.61067,1,1,0,n02691156_10932
7012,7012,-50.72931,2.75267,2,1,0,n02691156_10932
7013,7013,-106.53548,26.12587,2,1,0,n02691156_10932
7014,7014,-6.5172,0.12146,1,2,0,n02691156_10932
7015,7015,-10.0,2.65268,2,2,0,n02691156_10932
7016,7016,-17.709,22.65183,2,2,0,n02691156_10932
7017,7017,-20.4115,16.77951,2,2,0,n02691156_10932
7018,7018,-0.76317,15.39515,2,2,0,n02691156_10932
7019,7019,9.5,4.0,2,2,0,n02691156_10932
7020,7020,26.95833,0.5,2,2,0,n02691156_10932
7021,7021,62.57016,-9.58981,2,2,0,n02691156_10932
7022,7022,78.168,-18.78936,2,2,0,n02691156_10932
7023,7023,6.76934,-1.6,1,3,0,n02691156_10932
7024,7024,69.60003,-0.28665,2,3,0,n02691156_10932
7025,7025,43.9133,-11.04668,2,3,0,n02691156_10932
7026,7026,62.00001,-24.50002,2,3,0,n02691156_10932
7027,7027,79.83335,-20.16665,2,3,0,n02691156_10932
7028,7028,36.76665,-28.56401,2,3,0,n02691156_10932
7029,7029,-72.70666,-5.96933,1,4,0,n02691156_10932
7030,7030,41.62399,-55.26533,2,4,0,n02691156_10932
7031,7031,41.98267,-14.68052,2,4,0,n02691156_10932
7032,7032,29.1587,1.33649,2,4,0,n02691156_10932
7033,7033,-41.41138,57.77199,2,4,0,n02691156_10932
7034,7034,-265.69265,52.37071,1,5,0,n02691156_10932
7035,7035,176.94532,21.16665,2,5,0,n02691156_10932
7036,7036,76.15718,13.82887,2,5,0,n02691156_10932
7037,7037,32.04949,-15.97018,2,5,0,n02691156_10932
7038,7038,-60.2275,-9.56698,2,5,0,n02691156_10932
7039,7039,-91.47916,-29.2917,2,5,0,n02691156_10932
7040,7040,-31.67064,-1.16665,2,5,0,n02691156_10932
7041,7041,-93.45869,20.99999,1,6,0,n02691156_10932
7042,7042,11.72483,0.0,2,6,0,n02691156_10932
7043,7043,82.1,333.0,1,0,1,n02691156_10932
7044,7044,157.8,-22.00001,2,0,1,n02691156_10932
7045,7045,167.12084,-29.99999,1,1,1,n02691156_10932
7046,7046,126.65386,-24.00002,2,1,1,n02691156_10932
7047,7047,9.65861,-8.99998,1,2,1,n02691156_10932
7048,7048,14.05237,-28.25632,2,2,1,n02691156_10932
7049,7049,14.22103,-59.70766,2,2,1,n02691156_10932
7050,7050,-62.4347,8.96401,2,2,1,n02691156_10932
7051,7051,-28.37202,36.69551,2,2,1,n02691156_10932
7052,7052,-51.59997,13.3045,2,2,1,n02691156_10932
7053,7053,14.25182,-54.3572,1,3,1,n02691156_10932
7054,7054,-19.49351,48.35717,2,3,1,n02691156_10932
7055,7055,-22.54234,39.51733,2,3,1,n02691156_10932
7056,7056,24.66268,-100.08134,1,4,1,n02691156_10932
7057,7057,-49.17998,31.24932,2,4,1,n02691156_10932
7058,7058,-102.788,91.75067,2,4,1,n02691156_10932
7059,7059,0.38931,6.56401,1,5,1,n02691156_10932
7060,7060,126.00002,-24.00001,2,5,1,n02691156_10932
7061,7061,-342.19869,63.20002,1,6,1,n02691156_10932
7062,7062,65.6987,-73.70002,2,6,1,n02691156_10932
7063,7063,199.10002,-33.50003,2,6,1,n02691156_10932
7064,7064,-188.60005,33.60005,1,7,1,n02691156_10932
7065,7065,-3.63601,41.46134,2,7,1,n02691156_10932
7066,7066,-56.86403,12.95951,2,7,1,n02691156_10932
7067,7067,89.50004,-40.5417,1,8,1,n02691156_10932
7068,7068,-1.91334,18.2355,2,8,1,n02691156_10932
7069,7069,28.3925,-2.21466,2,8,1,n02691156_10932
7070,7070,-2.19517,-20.29999,2,8,1,n02691156_10932
7071,7071,-20.76317,-1.20001,2,8,1,n02691156_10932
7072,7072,49.47918,4.5625,1,9,1,n02691156_10932
7073,7073,0.08533,13.2375,2,9,1,n02691156_10932
7074,7074,3.61467,3.20001,2,9,1,n02691156_10932
7075,7075,27.77917,-6.02084,2,9,1,n02691156_10932
7076,7076,-1.57935,-19.85766,2,9,1,n02691156_10932
7077,7077,-25.49983,3.45315,2,9,1,n02691156_10932
7078,7078,68.07917,-11.53299,1,10,1,n02691156_10932
7079,7079,-22.19383,5.75966,2,10,1,n02691156_10932
7080,7080,-0.28534,18.69867,2,10,1,n02691156_10932
7081,7081,15.64816,1.49551,2,10,1,n02691156_10932
7082,7082,13.86784,-24.91018,1,11,1,n02691156_10932
7083,7083,-3.51599,-0.08533,2,11,1,n02691156_10932
7084,7084,5.0,5.60001,2,11,1,n02691156_10932
7085,7085,137.80133,-104.59868,1,12,1,n02691156_10932
7086,7086,23.0,-11.0,2,12,1,n02691156_10932
